name,name_ESPN,odds,line,home,away,bet_type,id,changed_date
"Gordon, Aaron",AaronGordon,1.89,15.5,bkn,den,PTS,3052216709,2022-01-26T16:28:06Z
"Harden, James",JamesHarden,1.79,27.5,bkn,den,PTS,3052216711,2022-01-26T16:28:06Z
"Morris, Monte",MonteMorris,2.0,13.5,bkn,den,PTS,3052216713,2022-01-26T16:28:07Z
"Edwards, Kessler",KesslerEdwards,1.79,15.5,bkn,den,ARP,3052268199,2022-01-26T16:31:08Z
"Mills, Patty",PattyMills,1.89,19.5,bkn,den,ARP,3052268201,2022-01-26T16:31:08Z
"Gordon, Aaron",AaronGordon,1.89,23.5,bkn,den,ARP,3052268205,2022-01-26T16:31:08Z
"Harden, James",JamesHarden,1.89,48.5,bkn,den,ARP,3052268207,2022-01-26T16:31:08Z
"Morris, Monte",MonteMorris,1.89,20.5,bkn,den,ARP,3052268209,2022-01-26T16:31:08Z
"Jokic, Nikola",NikolaJokic,2.0,26.5,bkn,den,PTS,3052375915,2022-01-26T20:21:08Z
"Jokic, Nikola",NikolaJokic,1.95,48.5,bkn,den,ARP,3052376068,2022-01-26T20:22:16Z
"Booker, Devin",DevinBooker,1.77,28.5,utah,phx,PTS,3052022992,2022-01-26T16:58:18Z
"Paul, Chris",ChrisPaul,1.89,16.5,utah,phx,PTS,3052022994,2022-01-26T05:51:04Z
"Johnson, Cameron",CameronJohnson,2.02,15.5,utah,phx,PTS,3052022996,2022-01-26T05:51:33Z
"Bridges, Mikal",MikalBridges,1.8,11.5,utah,phx,PTS,3052022998,2022-01-26T05:52:13Z
"Conley, Mike",MikeConley,1.98,15.5,utah,phx,PTS,3052023000,2022-01-26T05:52:53Z
"O'Neale, Royce",RoyceO'Neale,2.05,7.5,utah,phx,PTS,3052023002,2022-01-26T05:53:14Z
"Booker, Devin",DevinBooker,1.8,38.5,utah,phx,ARP,3052023069,2022-01-26T16:58:28Z
"Paul, Chris",ChrisPaul,1.98,32.5,utah,phx,ARP,3052023071,2022-01-26T06:22:46Z
"Johnson, Cameron",CameronJohnson,1.95,22.5,utah,phx,ARP,3052023073,2022-01-26T06:22:59Z
"Bridges, Mikal",MikalBridges,1.98,19.5,utah,phx,ARP,3052023089,2022-01-26T06:23:14Z
"Conley, Mike",MikeConley,1.89,24.5,utah,phx,ARP,3052023091,2022-01-26T06:23:31Z
"O'Neale, Royce",RoyceO'Neale,1.95,15.5,utah,phx,ARP,3052023093,2022-01-26T06:23:48Z
"Ingles, Joe",JoeIngles,1.89,9.5,utah,phx,PTS,3052263278,2022-01-26T16:57:09Z
"Whiteside, Hassan",HassanWhiteside,1.89,13.5,utah,phx,PTS,3052263280,2022-01-26T16:57:10Z
"Bogdanović, Bojan",BojanBogdanović,2.0,21.5,utah,phx,PTS,3052263282,2022-01-26T16:57:10Z
"Ingles, Joe",JoeIngles,1.79,17.5,utah,phx,ARP,3052263808,2022-01-26T16:58:42Z
"Whiteside, Hassan",HassanWhiteside,1.89,26.5,utah,phx,ARP,3052263810,2022-01-26T16:58:42Z
"Bogdanović, Bojan",BojanBogdanović,1.79,28.5,utah,phx,ARP,3052263812,2022-01-26T16:58:42Z
"Brunson, Jalen",JalenBrunson,1.89,15.5,por,dal,PTS,3052351216,2022-01-26T19:32:28Z
"Kleber, Maxi",MaxiKleber,1.84,6.5,por,dal,PTS,3052351218,2022-01-26T19:32:28Z
"Nurkic, Jusuf",JusufNurkic,1.9,16.5,por,dal,PTS,3052351220,2022-01-26T19:32:28Z
"Finney-Smith, Dorian",DorianFinney-Smith,2.02,10.5,por,dal,PTS,3052351222,2022-01-26T19:32:28Z
"Porziņģis, Kristaps",KristapsPorziņģis,1.84,19.5,por,dal,PTS,3052351224,2022-01-26T19:32:29Z
"Doncic, Luka",LukaDoncic,1.89,27.5,por,dal,PTS,3052351226,2022-01-26T19:32:29Z
"McCollum, CJ",CJMcCollum,1.9,19.5,por,dal,PTS,3052351228,2022-01-26T19:32:29Z
"Brunson, Jalen",JalenBrunson,1.98,24.5,por,dal,ARP,3052352943,2022-01-26T19:46:03Z
"Kleber, Maxi",MaxiKleber,1.82,13.5,por,dal,ARP,3052352945,2022-01-26T19:46:03Z
"Nurkic, Jusuf",JusufNurkic,1.96,31.5,por,dal,ARP,3052352947,2022-01-26T19:46:03Z
"Finney-Smith, Dorian",DorianFinney-Smith,1.91,16.5,por,dal,ARP,3052352949,2022-01-26T19:46:03Z
"Porziņģis, Kristaps",KristapsPorziņģis,1.84,29.5,por,dal,ARP,3052352951,2022-01-26T19:46:03Z
"Doncic, Luka",LukaDoncic,1.94,45.5,por,dal,ARP,3052352953,2022-01-26T19:46:03Z
"McCollum, CJ",CJMcCollum,1.87,28.5,por,dal,ARP,3052352955,2022-01-26T19:46:03Z
"Anthony, Cole",ColeAnthony,1.89,17.5,orl,det,PTS,3053025137,2022-01-28T06:12:51Z
"Wagner, Franz",FranzWagner,1.89,16.5,orl,det,PTS,3053025139,2022-01-28T06:13:14Z
"Suggs, Jalen",JalenSuggs,1.98,15.5,orl,det,PTS,3053025153,2022-01-28T06:13:31Z
"Carter Jr., Wendell",WendellCarter Jr.,1.89,13.5,orl,det,PTS,3053025159,2022-01-28T06:13:51Z
"Bamba, Mo",MoBamba,1.78,9.5,orl,det,PTS,3053025167,2022-01-28T06:14:17Z
"Cunningham, Cade",CadeCunningham,1.7,17.5,orl,det,PTS,3053025173,2022-01-28T18:45:51Z
"Bey, Saddiq",SaddiqBey,1.89,16.5,orl,det,PTS,3053025179,2022-01-28T06:14:52Z
"Stewart, Isaiah",IsaiahStewart,1.98,8.5,orl,det,PTS,3053025181,2022-01-28T06:15:08Z
"Anthony, Cole",ColeAnthony,1.89,29.5,orl,det,ARP,3053025744,2022-01-28T07:07:47Z
"Wagner, Franz",FranzWagner,1.89,25.5,orl,det,ARP,3053025750,2022-01-28T07:07:59Z
"Suggs, Jalen",JalenSuggs,1.89,25.5,orl,det,ARP,3053025752,2022-01-28T07:08:11Z
"Bamba, Mo",MoBamba,1.89,18.5,orl,det,ARP,3053025764,2022-01-28T07:08:51Z
"Carter Jr., Wendell",WendellCarter Jr.,1.89,26.5,orl,det,ARP,3053025766,2022-01-28T07:09:00Z
"Cunningham, Cade",CadeCunningham,1.83,29.5,orl,det,ARP,3053025782,2022-01-28T07:09:28Z
"Bey, Saddiq",SaddiqBey,1.83,24.5,orl,det,ARP,3053025790,2022-01-28T07:09:57Z
"Stewart, Isaiah",IsaiahStewart,1.83,17.5,orl,det,ARP,3053025792,2022-01-28T07:10:22Z
"Diallo, Hamidou",HamidouDiallo,1.99,12.5,orl,det,PTS,3053189256,2022-01-28T16:16:33Z
"Diallo, Hamidou",HamidouDiallo,1.99,19.5,orl,det,ARP,3053189297,2022-01-28T20:42:35Z
"Plumlee, Mason",MasonPlumlee,1.75,7.5,cha,lal,PTS,3053231148,2022-01-28T16:14:29Z
"Bridges, Miles",MilesBridges,1.89,21.5,cha,lal,PTS,3053231150,2022-01-28T16:14:30Z
"Rozier, Terry",TerryRozier,1.93,21.5,cha,lal,PTS,3053231152,2022-01-28T16:14:30Z
"Ball, LaMelo",LaMeloBall,1.85,20.5,cha,lal,PTS,3053231154,2022-01-28T16:14:30Z
"Martin, Cody",CodyMartin,1.85,9.5,cha,lal,PTS,3053231156,2022-01-28T16:14:30Z
"Plumlee, Mason",MasonPlumlee,1.89,18.5,cha,lal,ARP,3053231319,2022-01-28T16:21:19Z
"Bridges, Miles",MilesBridges,1.99,32.5,cha,lal,ARP,3053231321,2022-01-28T20:41:57Z
"Rozier, Terry",TerryRozier,1.89,30.5,cha,lal,ARP,3053231323,2022-01-28T16:21:20Z
"Ball, LaMelo",LaMeloBall,1.89,35.5,cha,lal,ARP,3053231325,2022-01-28T16:21:20Z
"Martin, Cody",CodyMartin,1.89,18.5,cha,lal,ARP,3053231327,2022-01-28T16:21:20Z
"Tatum, Jayson",JaysonTatum,1.8,26.5,atl,bos,PTS,3053025201,2022-01-28T19:29:24Z
"Brown, J.",J.Brown,1.89,24.5,atl,bos,PTS,3053025211,2022-01-28T06:17:13Z
"Smart, Marcus",MarcusSmart,1.83,10.5,atl,bos,PTS,3053025217,2022-01-28T06:17:33Z
"Williams, Robert",RobertWilliams,1.85,9.5,atl,bos,PTS,3053025225,2022-01-28T06:17:58Z
"Horford, Al",AlHorford,1.8,8.5,atl,bos,PTS,3053025239,2022-01-28T06:18:23Z
"Young, Trae",TraeYoung,1.98,26.5,atl,bos,PTS,3053025243,2022-01-28T06:19:12Z
"Collins, John",JohnCollins,1.89,14.5,atl,bos,PTS,3053025245,2022-01-28T06:19:25Z
"Hunter, De'Andre",De'AndreHunter,2.0,13.5,atl,bos,PTS,3053025247,2022-01-28T17:10:48Z
"Capela, Clint",ClintCapela,2.0,10.5,atl,bos,PTS,3053025253,2022-01-28T06:19:56Z
"Tatum, Jayson",JaysonTatum,1.89,38.5,atl,bos,ARP,3053025794,2022-01-28T07:11:04Z
"Brown, J.",J.Brown,1.89,34.5,atl,bos,ARP,3053025796,2022-01-28T07:11:16Z
"Smart, Marcus",MarcusSmart,1.89,19.5,atl,bos,ARP,3053025808,2022-01-28T07:11:35Z
"Williams, Robert",RobertWilliams,1.8,21.5,atl,bos,ARP,3053025820,2022-01-28T07:11:55Z
"Horford, Al",AlHorford,1.85,18.5,atl,bos,ARP,3053025822,2022-01-28T07:12:14Z
"Young, Trae",TraeYoung,1.95,39.5,atl,bos,ARP,3053025834,2022-01-28T07:12:33Z
"Collins, John",JohnCollins,1.95,23.5,atl,bos,ARP,3053025842,2022-01-28T07:12:50Z
"Hunter, De'Andre",De'AndreHunter,1.8,18.5,atl,bos,ARP,3053025844,2022-01-28T07:13:09Z
"Capela, Clint",ClintCapela,1.83,22.5,atl,bos,ARP,3053025846,2022-01-28T07:13:29Z
"Morant, Ja",JaMorant,1.95,29.5,mem,utah,PTS,3053021274,2022-01-28T06:24:38Z
"Jackson Jr., Jaren",JarenJackson Jr.,1.89,17.5,mem,utah,PTS,3053021276,2022-01-28T06:25:06Z
"Bane, Desmond",DesmondBane,1.98,18.5,mem,utah,PTS,3053021278,2022-01-28T06:25:24Z
"Williams, Ziaire",ZiaireWilliams,1.95,9.5,mem,utah,PTS,3053021280,2022-01-28T06:25:41Z
"Adams, Steven",StevenAdams,1.89,6.5,mem,utah,PTS,3053021282,2022-01-28T06:25:58Z
"Morant, Ja",JaMorant,1.8,42.5,mem,utah,ARP,3053021389,2022-01-28T20:43:17Z
"Jackson Jr., Jaren",JarenJackson Jr.,1.8,25.5,mem,utah,ARP,3053021391,2022-01-28T07:18:08Z
"Bane, Desmond",DesmondBane,1.83,25.5,mem,utah,ARP,3053021393,2022-01-28T07:18:28Z
"Williams, Ziaire",ZiaireWilliams,1.8,13.5,mem,utah,ARP,3053021395,2022-01-28T07:18:49Z
"Adams, Steven",StevenAdams,1.85,19.5,mem,utah,ARP,3053021397,2022-01-28T07:19:09Z
"Conley, Mike",MikeConley,1.97,16.5,mem,utah,PTS,3053289451,2022-01-28T19:18:15Z
"O'Neale, Royce",RoyceO'Neale,1.89,7.5,mem,utah,PTS,3053289453,2022-01-28T19:18:15Z
"Ingles, Joe",JoeIngles,1.89,9.5,mem,utah,PTS,3053289455,2022-01-28T19:18:15Z
"Whiteside, Hassan",HassanWhiteside,1.89,14.5,mem,utah,PTS,3053289457,2022-01-28T19:18:15Z
"Bogdanović, Bojan",BojanBogdanović,1.89,20.5,mem,utah,PTS,3053289459,2022-01-28T19:18:15Z
"Conley, Mike",MikeConley,1.89,26.5,mem,utah,ARP,3053319099,2022-01-28T19:27:52Z
"O'Neale, Royce",RoyceO'Neale,1.99,15.5,mem,utah,ARP,3053319101,2022-01-28T19:27:52Z
"Ingles, Joe",JoeIngles,1.9,17.5,mem,utah,ARP,3053319103,2022-01-28T19:27:52Z
"Whiteside, Hassan",HassanWhiteside,1.89,26.5,mem,utah,ARP,3053319105,2022-01-28T19:27:52Z
"Bogdanović, Bojan",BojanBogdanović,1.95,27.5,mem,utah,ARP,3053319107,2022-01-28T19:27:52Z
"Jackson, Reggie",ReggieJackson,1.89,15.5,mia,lac,PTS,3053025355,2022-01-28T06:28:04Z
"Mann, Terance",TeranceMann,1.89,11.5,mia,lac,PTS,3053025359,2022-01-28T06:28:24Z
"Zubac, Ivica",IvicaZubac,1.89,8.5,mia,lac,PTS,3053025363,2022-01-28T06:28:36Z
"Jackson, Reggie",ReggieJackson,1.83,22.5,mia,lac,ARP,3053025974,2022-01-28T20:41:47Z
"Mann, Terance",TeranceMann,1.89,18.5,mia,lac,ARP,3053025982,2022-01-28T07:19:46Z
"Zubac, Ivica",IvicaZubac,1.89,17.5,mia,lac,ARP,3053025984,2022-01-28T20:42:00Z
"Batum, Nicolas",NicolasBatum,1.8,7.5,mia,lac,PTS,3053231502,2022-01-28T16:42:26Z
"Coffey, Amir",AmirCoffey,1.99,12.5,mia,lac,PTS,3053231504,2022-01-28T16:42:26Z
"Batum, Nicolas",NicolasBatum,1.89,13.5,mia,lac,ARP,3053231531,2022-01-28T16:45:42Z
"Tucker, P.J.",P.J.Tucker,1.88,7.5,mia,lac,PTS,3053324503,2022-01-28T19:41:38Z
"Robinson, Duncan",DuncanRobinson,1.99,13.5,mia,lac,PTS,3053324505,2022-01-28T19:41:38Z
"Adebayo, Bam",BamAdebayo,2.05,17.5,mia,lac,PTS,3053324507,2022-01-28T19:41:38Z
"Vincent, Gabe",GabeVincent,1.83,11.5,mia,lac,PTS,3053324509,2022-01-28T19:41:38Z
"Tucker, P.J.",P.J.Tucker,1.83,14.5,mia,lac,ARP,3053324856,2022-01-28T19:49:37Z
"Robinson, Duncan",DuncanRobinson,1.89,18.5,mia,lac,ARP,3053324858,2022-01-28T19:49:37Z
"Adebayo, Bam",BamAdebayo,1.95,32.5,mia,lac,ARP,3053324860,2022-01-28T19:49:37Z
"Vincent, Gabe",GabeVincent,1.83,19.5,mia,lac,ARP,3053324862,2022-01-28T19:49:38Z
"Coffey, Amir",AmirCoffey,1.89,19.5,mia,lac,ARP,3053325031,2022-01-28T20:41:37Z
"Jokic, Nikola",NikolaJokic,1.8,26.5,no,den,PTS,3053025283,2022-01-28T16:34:46Z
"Barton, Will",WillBarton,1.98,15.5,no,den,PTS,3053025285,2022-01-28T06:21:47Z
"Gordon, Aaron",AaronGordon,1.98,14.5,no,den,PTS,3053025287,2022-01-28T06:22:02Z
"Jokic, Nikola",NikolaJokic,1.99,47.5,no,den,ARP,3053025878,2022-01-28T20:51:59Z
"Gordon, Aaron",AaronGordon,1.89,22.5,no,den,ARP,3053025898,2022-01-28T07:15:35Z
"Green, Jeff",JeffGreen,1.84,10.5,no,den,PTS,3053231331,2022-01-28T16:22:37Z
"Morris, Monte",MonteMorris,2.05,12.5,no,den,PTS,3053231333,2022-01-28T16:22:37Z
"Green, Jeff",JeffGreen,1.94,15.5,no,den,ARP,3053231446,2022-01-28T16:25:16Z
"Morris, Monte",MonteMorris,1.89,19.5,no,den,ARP,3053231448,2022-01-28T16:25:16Z
"Barton, Will",WillBarton,1.89,23.5,no,den,ARP,3053355236,2022-01-28T20:55:14Z
"Simons, Anfernee",AnferneeSimons,1.89,19.5,hou,por,PTS,3053173753,2022-01-28T17:49:00Z
"Nurkic, Jusuf",JusufNurkic,1.89,18.5,hou,por,PTS,3053173755,2022-01-28T14:51:42Z
"McCollum, CJ",CJMcCollum,1.99,20.5,hou,por,PTS,3053173757,2022-01-28T15:36:38Z
"Simons, Anfernee",AnferneeSimons,1.85,29.5,hou,por,ARP,3053173983,2022-01-28T15:01:02Z
"Nurkic, Jusuf",JusufNurkic,1.91,36.5,hou,por,ARP,3053173985,2022-01-28T15:01:02Z
"McCollum, CJ",CJMcCollum,1.89,29.5,hou,por,ARP,3053173987,2022-01-28T15:01:02Z
"Powell, Norman",NormanPowell,1.86,20.5,hou,por,PTS,3053307396,2022-01-28T19:05:03Z
"Powell, Norman",NormanPowell,1.83,25.5,hou,por,ARP,3053362128,2022-01-28T20:48:47Z
"Gilgeous-Alexander, Shai",ShaiGilgeous-Alexander,1.95,26.5,okc,ind,PTS,3053025289,2022-01-28T06:22:43Z
"Dort, Luguentz",LuguentzDort,1.8,15.5,okc,ind,PTS,3053025297,2022-01-28T06:23:03Z
"Giddey, Josh",JoshGiddey,1.78,12.5,okc,ind,PTS,3053025301,2022-01-28T06:23:21Z
"Robinson-Earl, Jeremiah",JeremiahRobinson-Earl,2.08,8.5,okc,ind,PTS,3053025309,2022-01-28T06:23:41Z
"Gilgeous-Alexander, Shai",ShaiGilgeous-Alexander,1.83,36.5,okc,ind,ARP,3053025926,2022-01-28T07:16:08Z
"Dort, Luguentz",LuguentzDort,1.89,21.5,okc,ind,ARP,3053025940,2022-01-28T07:16:21Z
"Giddey, Josh",JoshGiddey,1.89,26.5,okc,ind,ARP,3053025942,2022-01-28T07:16:36Z
"Robinson-Earl, Jeremiah",JeremiahRobinson-Earl,1.93,15.5,okc,ind,ARP,3053025952,2022-01-28T07:16:55Z
"Poeltl, J.",J.Poeltl,2.0,13.5,sa,chi,PTS,3053200477,2022-01-28T15:44:49Z
"Vucevic, Nikola",NikolaVucevic,1.83,18.5,sa,chi,PTS,3053200479,2022-01-28T15:44:49Z
"LaVine, Zach",ZachLaVine,1.85,24.5,sa,chi,PTS,3053200481,2022-01-28T16:27:44Z
"Murray, Dejounte",DejounteMurray,1.95,20.5,sa,chi,PTS,3053200483,2022-01-28T15:44:49Z
"White, Derrick",DerrickWhite,1.93,15.5,sa,chi,PTS,3053200485,2022-01-28T15:44:49Z
"Johnson, Keldon",KeldonJohnson,1.79,14.5,sa,chi,PTS,3053200487,2022-01-28T15:44:49Z
"McDermott, Doug",DougMcDermott,1.83,11.5,sa,chi,PTS,3053200489,2022-01-28T15:44:49Z
"DeRozan, DeMar",DeMarDeRozan,1.95,25.5,sa,chi,PTS,3053200491,2022-01-28T15:44:49Z
"Poeltl, J.",J.Poeltl,1.79,25.5,sa,chi,ARP,3053200783,2022-01-28T15:59:30Z
"Vucevic, Nikola",NikolaVucevic,1.79,34.5,sa,chi,ARP,3053200785,2022-01-28T15:59:31Z
"LaVine, Zach",ZachLaVine,1.89,34.5,sa,chi,ARP,3053200787,2022-01-28T15:59:31Z
"Dosunmu, Ayo",AyoDosunmu,1.79,18.5,sa,chi,ARP,3053200789,2022-01-28T15:59:31Z
"Murray, Dejounte",DejounteMurray,1.8,37.5,sa,chi,ARP,3053200791,2022-01-28T17:57:30Z
"White, Derrick",DerrickWhite,1.89,24.5,sa,chi,ARP,3053200793,2022-01-28T15:59:31Z
"Johnson, Keldon",KeldonJohnson,1.95,22.5,sa,chi,ARP,3053200795,2022-01-28T15:59:31Z
"McDermott, Doug",DougMcDermott,1.85,15.5,sa,chi,ARP,3053200797,2022-01-28T15:59:31Z
"Green, Javonte",JavonteGreen,1.91,12.5,sa,chi,ARP,3053200799,2022-01-28T15:59:31Z
"DeRozan, DeMar",DeMarDeRozan,1.89,35.5,sa,chi,ARP,3053200801,2022-01-28T15:59:31Z
"Dosunmu, Ayo",AyoDosunmu,1.84,10.5,sa,chi,PTS,3053249120,2022-01-28T17:01:33Z
"Green, Javonte",JavonteGreen,1.99,6.5,sa,chi,PTS,3053249122,2022-01-28T17:01:34Z
"Biyombo, Bismack",BismackBiyombo,1.8,11.5,phx,min,PTS,3053270343,2022-01-28T17:28:36Z
"Johnson, Cameron",CameronJohnson,1.8,16.5,phx,min,PTS,3053270345,2022-01-28T17:28:37Z
"Bridges, Mikal",MikalBridges,1.89,12.5,phx,min,PTS,3053270347,2022-01-28T17:28:37Z
"Booker, Devin",DevinBooker,1.84,30.5,phx,min,PTS,3053270349,2022-01-28T17:28:37Z
"Paul, Chris",ChrisPaul,1.8,16.5,phx,min,PTS,3053270351,2022-01-28T17:28:37Z
"Biyombo, Bismack",BismackBiyombo,1.89,22.5,phx,min,ARP,3053270766,2022-01-28T17:36:32Z
"Johnson, Cameron",CameronJohnson,1.84,24.5,phx,min,ARP,3053270768,2022-01-28T17:36:32Z
"Bridges, Mikal",MikalBridges,1.8,19.5,phx,min,ARP,3053270770,2022-01-28T17:36:32Z
"Booker, Devin",DevinBooker,1.89,41.5,phx,min,ARP,3053270772,2022-01-28T17:36:33Z
"Paul, Chris",ChrisPaul,1.8,33.5,phx,min,ARP,3053270774,2022-01-28T17:36:33Z
"Antetokounmpo, Giannis",GiannisAntetokounmpo,1.83,26.5,mil,ny,PTS,3053191881,2022-01-28T16:05:37Z
"Holiday, Jrue",JrueHoliday,1.89,16.5,mil,ny,PTS,3053191883,2022-01-28T21:01:44Z
"Randle, Julius",JuliusRandle,1.83,17.5,mil,ny,PTS,3053191885,2022-01-28T16:05:38Z
"Robinson, Mitchell",MitchellRobinson,1.89,7.5,mil,ny,PTS,3053191887,2022-01-28T16:05:38Z
"Barrett, RJ",RJBarrett,1.95,19.5,mil,ny,PTS,3053191889,2022-01-28T16:05:38Z
"Fournier, Evan",EvanFournier,1.9,11.5,mil,ny,PTS,3053191891,2022-01-28T16:05:38Z
"Middleton, Khris",KhrisMiddleton,1.9,19.5,mil,ny,PTS,3053191893,2022-01-28T16:05:38Z
"Portis, Bobby",BobbyPortis,1.89,13.5,mil,ny,PTS,3053191895,2022-01-28T16:05:38Z
"Antetokounmpo, Giannis",GiannisAntetokounmpo,1.95,42.5,mil,ny,ARP,3053231283,2022-01-28T16:19:53Z
"Holiday, Jrue",JrueHoliday,1.86,27.5,mil,ny,ARP,3053231285,2022-01-28T16:19:53Z
"Randle, Julius",JuliusRandle,1.86,31.5,mil,ny,ARP,3053231287,2022-01-28T16:19:53Z
"Robinson, Mitchell",MitchellRobinson,1.95,16.5,mil,ny,ARP,3053231289,2022-01-28T16:19:53Z
"Barrett, RJ",RJBarrett,1.9,28.5,mil,ny,ARP,3053231291,2022-01-28T16:19:53Z
"Fournier, Evan",EvanFournier,1.9,15.5,mil,ny,ARP,3053231293,2022-01-28T16:19:53Z
"Middleton, Khris",KhrisMiddleton,1.86,29.5,mil,ny,ARP,3053231295,2022-01-28T16:19:53Z
"Portis, Bobby",BobbyPortis,1.9,23.5,mil,ny,ARP,3053231297,2022-01-28T16:19:53Z
"Doncic, Luka",LukaDoncic,1.87,26.5,dal,ind,PTS,3053487070,2022-01-29T06:43:23Z
"Doncic, Luka",LukaDoncic,1.87,44.5,dal,ind,ARP,3053487322,2022-01-29T06:56:20Z
"Porziņģis, Kristaps",KristapsPorziņģis,1.95,28.5,dal,ind,ARP,3053487448,2022-01-29T07:01:41Z
"Brunson, Jalen",JalenBrunson,1.87,24.5,dal,ind,ARP,3053487450,2022-01-29T07:01:55Z
"Porziņģis, Kristaps",KristapsPorziņģis,1.83,19.5,dal,ind,PTS,3053487558,2022-01-29T07:07:55Z
"Brunson, Jalen",JalenBrunson,1.87,15.5,dal,ind,PTS,3053487568,2022-01-29T07:08:12Z
"Embiid, Joel",JoelEmbiid,1.82,32.5,phi,sac,PTS,3053495046,2022-01-29T13:07:11Z
"Embiid, Joel",JoelEmbiid,1.84,49.5,phi,sac,ARP,3053495486,2022-01-29T12:52:18Z
"Harris, Tobias",TobiasHarris,1.83,31.5,phi,sac,ARP,3053495703,2022-01-29T07:40:24Z
"Maxey, Tyrese",TyreseMaxey,1.83,26.5,phi,sac,ARP,3053495883,2022-01-29T07:42:27Z
"Maxey, Tyrese",TyreseMaxey,1.89,17.5,phi,sac,PTS,3053513641,2022-01-29T13:27:08Z
"Harris, Tobias",TobiasHarris,1.89,19.5,phi,sac,PTS,3053513643,2022-01-29T13:27:11Z
"Beal, Bradley",BradleyBeal,1.87,23.5,mem,wsh,PTS,3053499164,2022-01-29T07:52:27Z
"Beal, Bradley",BradleyBeal,1.95,35.5,mem,wsh,ARP,3053499176,2022-01-29T07:54:48Z
"Kuzma, Kyle",KyleKuzma,1.87,27.5,mem,wsh,ARP,3053499178,2022-01-29T07:55:27Z
"Kuzma, Kyle",KyleKuzma,1.87,16.5,mem,wsh,PTS,3053499186,2022-01-29T07:57:47Z
"Harden, James",JamesHarden,1.89,25.5,gs,bkn,PTS,3053491032,2022-01-29T13:26:23Z
"Harden, James",JamesHarden,1.89,44.5,gs,bkn,ARP,3053491092,2022-01-29T13:25:48Z
"Irving, Kyrie",KyrieIrving,1.89,34.5,gs,bkn,ARP,3053491162,2022-01-29T13:25:42Z
"Curry, Stephen",StephenCurry,1.89,39.5,gs,bkn,ARP,3053491180,2022-01-29T13:25:46Z
"Wiggins, Andrew",AndrewWiggins,1.83,23.5,gs,bkn,ARP,3053491184,2022-01-29T05:53:28Z
"Porter Jr., Otto",OttoPorter Jr.,1.89,18.5,gs,bkn,ARP,3053491194,2022-01-29T13:25:35Z
"Looney, Kevon",KevonLooney,1.89,18.5,gs,bkn,ARP,3053491196,2022-01-29T13:25:39Z
"Irving, Kyrie",KyrieIrving,1.89,24.5,gs,bkn,PTS,3053491400,2022-01-29T13:26:20Z
"Curry, Stephen",StephenCurry,1.85,25.5,gs,bkn,PTS,3053491402,2022-01-29T13:26:12Z
"Wiggins, Andrew",AndrewWiggins,1.83,16.5,gs,bkn,PTS,3053491408,2022-01-29T06:06:31Z
"Porter Jr., Otto",OttoPorter Jr.,1.89,9.5,gs,bkn,PTS,3053491412,2022-01-29T13:26:17Z
"Looney, Kevon",KevonLooney,1.89,6.5,gs,bkn,PTS,3053491414,2022-01-29T13:26:08Z
"Covington, Robert",RobertCovington,2.0,9.5,chi,por,PTS,3054074961,2022-01-30T10:50:01Z
"Vucevic, Nikola",NikolaVucevic,1.89,18.5,chi,por,PTS,3054074963,2022-01-30T10:50:02Z
"Simons, Anfernee",AnferneeSimons,1.89,18.5,chi,por,PTS,3054074965,2022-01-30T10:50:02Z
"Nurkic, Jusuf",JusufNurkic,1.83,17.5,chi,por,PTS,3054074967,2022-01-30T13:23:33Z
"LaVine, Zach",ZachLaVine,1.93,24.5,chi,por,PTS,3054074969,2022-01-30T20:09:46Z
"Dosunmu, Ayo",AyoDosunmu,2.0,10.5,chi,por,PTS,3054074971,2022-01-30T10:50:02Z
"Green, Javonte",JavonteGreen,1.79,6.5,chi,por,PTS,3054074973,2022-01-30T10:50:02Z
"DeRozan, DeMar",DeMarDeRozan,1.95,26.5,chi,por,PTS,3054074975,2022-01-30T16:19:55Z
"McCollum, CJ",CJMcCollum,1.79,19.5,chi,por,PTS,3054074977,2022-01-30T10:50:02Z
"Powell, Norman",NormanPowell,1.95,18.5,chi,por,PTS,3054074979,2022-01-30T15:26:30Z
"Covington, Robert",RobertCovington,1.79,17.5,chi,por,ARP,3054075045,2022-01-30T10:55:51Z
"Vucevic, Nikola",NikolaVucevic,1.79,32.5,chi,por,ARP,3054075047,2022-01-30T10:55:51Z
"Simons, Anfernee",AnferneeSimons,1.89,28.5,chi,por,ARP,3054075049,2022-01-30T10:55:51Z
"Nurkic, Jusuf",JusufNurkic,1.89,33.5,chi,por,ARP,3054075051,2022-01-30T10:55:51Z
"LaVine, Zach",ZachLaVine,1.83,34.5,chi,por,ARP,3054075053,2022-01-30T19:50:43Z
"Dosunmu, Ayo",AyoDosunmu,1.89,18.5,chi,por,ARP,3054075055,2022-01-30T10:55:51Z
"Green, Javonte",JavonteGreen,1.89,12.5,chi,por,ARP,3054075057,2022-01-30T10:55:51Z
"DeRozan, DeMar",DeMarDeRozan,1.87,37.5,chi,por,ARP,3054075059,2022-01-30T19:51:12Z
"McCollum, CJ",CJMcCollum,1.89,28.5,chi,por,ARP,3054075061,2022-01-30T10:55:51Z
"Powell, Norman",NormanPowell,1.89,24.5,chi,por,ARP,3054075063,2022-01-30T10:55:51Z
